@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 3\nSize of the tree: 4\n','Number of leaves: 4\nSize of the tree: 6\n','Number of leaves: 5\nSize of the tree: 8\n','Number of leaves: 2\nSize of the tree: 3\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data

Glass,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,193,21,14,7,0,66.666667,33.333333,0,0.527331,0.104619,0.30011,50.029433,93.796801,43.687682,5377.322405,-5333.634723,2.080366,256.062972,-253.982606,24.629536,1.172835,56.376385,0.857143,6,0.142857,2,0.857143,12,0.142857,1,0.75,0.857143,0.8,0.693375,0.816327,0.637755,0.666667,0.142925,0.857075,0.333333,0.654762,0.666667,0.650794,0.520749,0.778464,0.572902,0.578333,0.666667,0,0,0,0,0,0,17505,22672,3924,76.190476,19.727891,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26,?
Glass,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,192,22,13,9,0,59.090909,40.909091,0,0.456044,0.126919,0.339274,59.968629,104.605043,48.002519,8597.831509,-8549.82899,2.181933,390.810523,-388.62859,23.135134,1.051597,48.195668,0.571429,4,0.066667,1,0.933333,14,0.428571,3,0.8,0.571429,0.666667,0.561011,0.704762,0.650649,0.590909,0.136147,0.863853,0.409091,0.649747,0.590909,0.598752,0.467959,0.682342,0.532198,0.575817,0.590909,0,0,0,0,0,0,15813,22563,4033,59.090909,18.831169,'Number of leaves: 23\nSize of the tree: 45\n',45,23,23,?
Glass,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,192,22,14,8,0,63.636364,36.363636,0,0.501416,0.105347,0.292833,49.776008,90.28642,48.002519,5378.651085,-5330.648566,2.181933,244.48414,-242.302208,26.716867,1.214403,55.657219,0.857143,6,0.2,3,0.8,12,0.142857,1,0.666667,0.857143,0.75,0.622532,0.861905,0.826067,0.636364,0.145887,0.854113,0.363636,?,0.636364,?,?,0.808766,0.662598,?,0.636364,0.015,0,0.015625,0,15.625,0,16377,22563,4033,77.272727,22.727273,'Number of leaves: 24\nSize of the tree: 47\n',47,24,24,?
Glass,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,192,22,19,3,0,86.363636,13.636364,0,0.810345,0.059293,0.201776,28.015851,62.21168,48.002519,3224.465882,-3176.463363,2.181933,146.566631,-144.384698,37.38622,1.699374,77.883872,0.714286,5,0,0,1,15,0.285714,2,1,0.714286,0.833333,0.793884,0.771429,0.805195,0.863636,0.077922,0.922078,0.136364,0.900826,0.863636,0.85925,0.817489,0.849188,0.775207,0.890351,0.863636,0,0,0,0,0,0,14685,22563,4033,86.363636,21.428571,'Number of leaves: 21\nSize of the tree: 41\n',41,21,21,?
Glass,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,192,22,12,10,0,54.545455,45.454545,0,0.402174,0.135037,0.344967,63.804257,106.360264,48.002519,8598.24716,-8550.244641,2.181933,390.829416,-388.647484,22.941258,1.042784,47.79178,0.285714,2,0.2,3,0.8,12,0.714286,5,0.4,0.285714,0.333333,0.095266,0.571429,0.396104,0.545455,0.157359,0.842641,0.454545,0.581818,0.545455,0.548485,0.388721,0.687981,0.487531,0.626389,0.545455,0,0,0,0,0,0,17505,22563,4033,63.636364,18.181818,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26,?
Glass,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,193,21,12,9,0,57.142857,42.857143,0,0.434132,0.134044,0.337141,64.100578,105.370706,43.687682,7526.279829,-7482.592147,2.080366,358.394278,-356.313912,20.343131,0.968721,46.564913,0.714286,5,0.142857,2,0.857143,12,0.285714,2,0.714286,0.714286,0.714286,0.571429,0.744898,0.563265,0.571429,0.129494,0.870506,0.428571,0.609524,0.571429,0.574917,0.432685,0.706312,0.52585,0.582784,0.571429,0,0,0,0,0,0,16377,22672,3924,61.904762,21.088435,'Number of leaves: 24\nSize of the tree: 47\n',47,24,24,?
Glass,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,193,21,15,6,0,71.428571,28.571429,0,0.597444,0.093411,0.273889,44.380564,84.974067,45.610762,3236.388142,-3190.777381,2.171941,154.113721,-151.94178,30.20204,1.438192,66.216916,0.714286,5,0.214286,3,0.785714,11,0.285714,2,0.625,0.714286,0.666667,0.485363,0.673469,0.530952,0.714286,0.159341,0.840659,0.285714,0.732143,0.714286,0.714286,0.568085,0.79775,0.710998,0.826389,0.714286,0,0,0,0,0,0,15249,22672,3924,76.190476,19.727891,'Number of leaves: 22\nSize of the tree: 43\n',43,22,22,?
Glass,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,193,21,12,9,0,57.142857,42.857143,0,0.418462,0.132477,0.341787,62.197892,104.630379,46.924024,8597.225169,-8550.301145,2.234477,409.391675,-407.157197,19.547877,0.930851,41.658569,0.857143,6,0.214286,3,0.785714,11,0.142857,1,0.666667,0.857143,0.75,0.612372,0.795918,0.622449,0.571429,0.15,0.85,0.428571,?,0.571429,?,?,0.676568,0.504819,?,0.571429,0,0,0,0,0,0,14685,22672,3924,61.904762,20.408163,'Number of leaves: 21\nSize of the tree: 41\n',41,21,21,?
Glass,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,193,21,15,6,0,71.428571,28.571429,0,0.626113,0.089954,0.274153,42.233305,83.925709,46.924024,5374.270623,-5327.346599,2.234477,255.917649,-253.683171,29.42373,1.40113,62.705044,0.571429,4,0.071429,1,0.928571,13,0.428571,3,0.8,0.571429,0.666667,0.553399,0.673469,0.657143,0.714286,0.068254,0.931746,0.285714,0.780952,0.714286,0.72619,0.660502,0.828628,0.734184,0.656746,0.714286,0,0,0,0,0,0,16941,22672,3924,76.190476,19.047619,'Number of leaves: 25\nSize of the tree: 49\n',49,25,25,?
Glass,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,193,21,15,6,0,71.428571,28.571429,0,0.602524,0.082213,0.260367,38.648396,79.818006,46.480972,2160.506607,-2114.025635,2.21338,102.881267,-100.667887,30.560076,1.455242,65.747499,0.571429,4,0.142857,2,0.857143,12,0.428571,3,0.666667,0.571429,0.615385,0.447214,0.841837,0.780952,0.714286,0.142857,0.857143,0.285714,?,0.714286,?,?,0.8814,0.761369,?,0.714286,0,0,0,0,0,0,16941,22672,3924,90.47619,19.047619,'Number of leaves: 25\nSize of the tree: 49\n',49,25,25,?
Glass,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,193,21,16,5,0,76.190476,23.809524,0,0.673913,0.064664,0.218618,30.398323,67.019365,46.480972,1083.676055,-1037.195083,2.21338,51.603622,-49.390242,35.391438,1.685307,76.141777,0.857143,6,0.071429,1,0.928571,13,0.142857,1,0.857143,0.857143,0.857143,0.785714,0.908163,0.904762,0.761905,0.100251,0.899749,0.238095,?,0.761905,?,?,0.931615,0.852525,?,0.761905,0,0,0,0,0,0,18633,22672,3924,95.238095,19.047619,'Number of leaves: 28\nSize of the tree: 55\n',55,28,28,?
Glass,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,192,22,15,7,0,68.181818,31.818182,0,0.567416,0.100063,0.277017,47.279098,85.409899,48.002519,3238.204479,-3190.20196,2.181933,147.191113,-145.00918,26.978566,1.226298,56.202396,1,7,0.333333,5,0.666667,10,0,0,0.583333,1,0.736842,0.62361,0.852381,0.616667,0.681818,0.112771,0.887229,0.318182,0.776515,0.681818,0.676874,0.617909,0.826145,0.691469,0.617251,0.681818,0,0,0,0,0,0,16941,22563,4033,81.818182,24.025974,'Number of leaves: 25\nSize of the tree: 49\n',49,25,25,?
Glass,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,192,22,13,9,0,59.090909,40.909091,0,0.432665,0.12803,0.320884,60.493627,98.93503,48.002519,5383.891783,-5335.889265,2.181933,244.722354,-242.540421,22.852285,1.03874,47.606429,0.428571,3,0.066667,1,0.933333,14,0.571429,4,0.75,0.428571,0.545455,0.437042,0.761905,0.582179,0.590909,0.148553,0.851447,0.409091,?,0.590909,?,?,0.766632,0.527181,?,0.590909,0,0,0,0,0,0,15813,22563,4033,72.727273,20.12987,'Number of leaves: 23\nSize of the tree: 45\n',45,23,23,?
Glass,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,192,22,16,6,0,72.727273,27.272727,0,0.630252,0.085548,0.269782,40.371035,83.064903,48.445571,4304.34537,-4255.8998,2.202071,195.652062,-193.449991,32.527071,1.478503,67.141476,0.714286,5,0.133333,2,0.866667,13,0.285714,2,0.714286,0.714286,0.714286,0.580952,0.728571,0.650093,0.727273,0.122511,0.877489,0.272727,0.75,0.727273,0.727273,0.610117,0.796212,0.674279,0.77877,0.727273,0.016,0,0.015625,0,15.625,0,16377,22563,4033,81.818182,18.831169,'Number of leaves: 24\nSize of the tree: 47\n',47,24,24,?
Glass,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,192,22,18,4,0,81.818182,18.181818,0,0.75,0.060434,0.220348,28.519692,67.844292,48.445571,3226.910755,-3178.465184,2.202071,146.677762,-144.47569,36.394283,1.654286,75.124067,1,7,0.133333,2,0.866667,13,0,0,0.777778,1,0.875,0.82102,0.980952,0.936508,0.818182,0.072944,0.927056,0.181818,?,0.818182,?,?,0.880736,0.772045,?,0.818182,0,0,0,0,0,0,16941,22563,4033,86.363636,20.779221,'Number of leaves: 25\nSize of the tree: 49\n',49,25,25,?
Glass,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,193,21,15,6,0,71.428571,28.571429,0,0.590909,0.101318,0.274031,48.387898,85.520524,44.130734,3235.377362,-3191.246628,2.101464,154.065589,-151.964125,27.682709,1.318224,62.728865,0.571429,4,0.142857,2,0.857143,12,0.428571,3,0.666667,0.571429,0.615385,0.447214,0.760204,0.590476,0.714286,0.164835,0.835165,0.285714,0.736508,0.714286,0.716239,0.569298,0.792066,0.653942,0.81641,0.714286,0,0,0,0,0,0,15813,22672,3924,85.714286,25.85034,'Number of leaves: 23\nSize of the tree: 45\n',45,23,23,?
Glass,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,193,21,14,7,0,66.666667,33.333333,0,0.543478,0.096274,0.288824,45.258391,88.541911,46.480972,3236.622398,-3190.141426,2.21338,154.124876,-151.911496,28.25296,1.345379,60.783928,0.857143,6,0.142857,2,0.857143,12,0.142857,1,0.75,0.857143,0.8,0.693375,0.938776,0.857143,0.666667,0.129073,0.870927,0.333333,?,0.666667,?,?,0.849266,0.687982,?,0.666667,0,0,0,0,0,0,15813,22672,3924,80.952381,19.047619,'Number of leaves: 23\nSize of the tree: 45\n',45,23,23,?
Glass,5,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,193,21,15,6,0,71.428571,28.571429,0,0.614679,0.090619,0.264854,42.600018,81.193519,46.480972,2162.837674,-2116.356703,2.21338,102.99227,-100.778891,32.197839,1.53323,69.271011,0.571429,4,0.071429,1,0.928571,13,0.428571,3,0.8,0.571429,0.666667,0.553399,0.903061,0.716667,0.714286,0.126984,0.873016,0.285714,0.749471,0.714286,0.711735,0.601658,0.870181,0.73237,0.802579,0.714286,0,0,0,0,0,0,14685,22672,3924,90.47619,27.210884,'Number of leaves: 21\nSize of the tree: 41\n',41,21,21,?
Glass,5,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,193,21,14,7,0,66.666667,33.333333,0,0.546296,0.105902,0.289363,49.784392,88.707049,46.480972,3237.156341,-3190.675369,2.21338,154.150302,-151.936922,26.915537,1.281692,57.90657,0.714286,5,0.214286,3,0.785714,11,0.285714,2,0.625,0.714286,0.666667,0.485363,0.77551,0.569048,0.666667,0.145238,0.854762,0.333333,?,0.666667,?,?,0.786493,0.579705,?,0.666667,0,0,0,0,0,0,17505,22672,3924,85.714286,25.85034,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26,?
Glass,5,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,193,21,16,5,0,76.190476,23.809524,0,0.669811,0.084749,0.259688,39.840641,79.609857,46.480972,4301.26928,-4254.788309,2.21338,204.822347,-202.608967,29.652921,1.412044,63.795828,1,7,0.214286,3,0.785714,11,0,0,0.7,1,0.823529,0.74162,0.887755,0.705442,0.761905,0.103175,0.896825,0.238095,?,0.761905,?,?,0.832717,0.643878,?,0.761905,0,0,0,0,0,0,16377,22672,3924,80.952381,20.408163,'Number of leaves: 24\nSize of the tree: 47\n',47,24,24,?
Glass,5,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,193,21,15,6,0,71.428571,28.571429,0,0.621622,0.095315,0.282448,45.343866,87.756522,45.16771,5375.909818,-5330.742108,2.150843,255.995706,-253.844862,28.962819,1.379182,64.122842,0.857143,6,0.214286,3,0.785714,11,0.142857,1,0.666667,0.857143,0.75,0.612372,0.80102,0.619048,0.714286,0.083835,0.916165,0.285714,0.801587,0.714286,0.716667,0.646898,0.810124,0.6678,0.747222,0.714286,0,0,0,0,0,0,16941,22672,3924,76.190476,19.727891,'Number of leaves: 25\nSize of the tree: 49\n',49,25,25,?
Glass,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,192,22,14,8,0,63.636364,36.363636,0,0.502825,0.114024,0.305721,53.875855,94.260002,48.002519,5380.614552,-5332.612033,2.181933,244.573389,-242.391456,25.968994,1.180409,54.099231,0.571429,4,0.133333,2,0.866667,13,0.428571,3,0.666667,0.571429,0.615385,0.458171,0.866667,0.642857,0.636364,0.155662,0.844338,0.363636,?,0.636364,?,?,0.766704,0.567149,?,0.636364,0,0,0,0,0,0,15249,22563,4033,77.272727,23.376623,'Number of leaves: 22\nSize of the tree: 43\n',43,22,22,?
Glass,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,192,22,13,9,0,59.090909,40.909091,0,0.451524,0.124171,0.322409,58.670261,99.405231,48.002519,6453.491755,-6405.489237,2.181933,293.340534,-291.158602,22.720461,1.032748,47.33181,0.714286,5,0.2,3,0.8,12,0.285714,2,0.625,0.714286,0.666667,0.497955,0.742857,0.556509,0.590909,0.129004,0.870996,0.409091,0.655574,0.590909,0.590909,0.475727,0.719999,0.523893,0.555556,0.590909,0,0,0,0,0,0,15249,22563,4033,72.727273,22.077922,'Number of leaves: 22\nSize of the tree: 43\n',43,22,22,?
Glass,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,192,22,11,11,0,50,50,0,0.331492,0.139591,0.340319,65.874735,104.783028,48.445571,2179.205624,-2130.760053,2.202071,99.054801,-96.85273,21.54987,0.97954,44.482642,0.285714,2,0.2,3,0.8,12,0.714286,5,0.4,0.285714,0.333333,0.095266,0.614286,0.395504,0.5,0.2,0.8,0.5,0.561616,0.5,0.519608,0.321748,0.731169,0.552495,0.578431,0.5,0,0,0,0,0,0,14685,22563,4033,90.909091,25.324675,'Number of leaves: 21\nSize of the tree: 41\n',41,21,21,?
Glass,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,192,22,14,8,0,63.636364,36.363636,0,0.515152,0.104614,0.287388,49.36848,88.485876,48.445571,4307.942129,-4259.496558,2.202071,195.815551,-193.61348,29.328372,1.333108,60.538811,0.714286,5,0.133333,2,0.866667,13,0.285714,2,0.714286,0.714286,0.714286,0.580952,0.833333,0.712121,0.636364,0.110424,0.889576,0.363636,?,0.636364,?,?,0.83001,0.720386,?,0.636364,0,0,0,0,0,0,18069,22563,4033,81.818182,22.077922,'Number of leaves: 27\nSize of the tree: 53\n',53,27,27,?
Glass,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,193,21,17,4,0,80.952381,19.047619,0,0.736677,0.059082,0.210071,28.216585,65.559625,44.130734,1085.589093,-1041.458359,2.101464,51.694719,-49.593255,33.406201,1.590771,75.698268,0.714286,5,0,0,1,14,0.285714,2,1,0.714286,0.833333,0.790569,0.979592,0.948052,0.809524,0.06337,0.93663,0.190476,0.867725,0.809524,0.829599,0.767753,0.945212,0.880643,0.731373,0.809524,0,0,0,0,0,0,16377,22672,3924,90.47619,19.727891,'Number of leaves: 24\nSize of the tree: 47\n',47,24,24,?
Glass,6,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,193,21,15,6,0,71.428571,28.571429,0,0.590909,0.077318,0.244542,36.782247,75.979177,45.16771,2159.681439,-2114.51373,2.150843,102.841973,-100.69113,29.807014,1.419382,65.991865,0.857143,6,0.214286,3,0.785714,11,0.142857,1,0.666667,0.857143,0.75,0.612372,0.913265,0.766327,0.714286,0.135049,0.864951,0.285714,0.698413,0.714286,0.694444,0.585197,0.897057,0.785676,0.694444,0.714286,0.016,0,0.015625,0,15.625,0,16377,22672,3924,85.714286,19.727891,'Number of leaves: 24\nSize of the tree: 47\n',47,24,24,?
Glass,6,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,193,21,12,9,0,57.142857,42.857143,0,0.422018,0.126757,0.321596,59.58853,98.588451,46.480972,6452.637374,-6406.156403,2.21338,307.268446,-305.055067,22.311376,1.062446,48.001097,0.714286,5,0.071429,1,0.928571,13,0.285714,2,0.833333,0.714286,0.769231,0.67082,0.795918,0.761905,0.571429,0.142314,0.857686,0.428571,0.563492,0.571429,0.56344,0.42511,0.768634,0.629355,0.478999,0.571429,0,0,0,0,0,0,15813,22672,3924,71.428571,21.088435,'Number of leaves: 23\nSize of the tree: 45\n',45,23,23,?
Glass,6,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,193,21,15,6,0,71.428571,28.571429,0,0.598726,0.104985,0.283811,49.353357,87.005111,46.480972,4307.561943,-4261.080971,2.21338,205.121997,-202.908618,26.541655,1.263888,57.102194,0.714286,5,0.142857,2,0.857143,12,0.285714,2,0.714286,0.714286,0.714286,0.571429,0.704082,0.613946,0.714286,0.142857,0.857143,0.285714,?,0.714286,?,?,0.745385,0.586451,?,0.714286,0,0,0,0,0,0,15249,22672,3924,76.190476,25.85034,'Number of leaves: 22\nSize of the tree: 43\n',43,22,22,?
Glass,6,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,193,21,14,7,0,66.666667,33.333333,0,0.53481,0.112688,0.303877,52.97435,93.156563,46.480972,5379.908418,-5333.427446,2.21338,256.186115,-253.972736,24.491332,1.166254,52.691092,0.714286,5,0.214286,3,0.785714,11,0.285714,2,0.625,0.714286,0.666667,0.485363,0.729592,0.595238,0.666667,0.150794,0.849206,0.333333,?,0.666667,?,?,0.745316,0.548339,?,0.666667,0,0,0,0,0,0,13557,22672,3924,71.428571,21.088435,'Number of leaves: 19\nSize of the tree: 37\n',37,19,19,?
Glass,6,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,193,21,14,7,0,66.666667,33.333333,0,0.542056,0.107807,0.294676,50.680035,90.335736,46.480972,4307.859833,-4261.378862,2.21338,205.136183,-202.922803,25.011578,1.191028,53.810359,0.714286,5,0.071429,1,0.928571,13,0.285714,2,0.833333,0.714286,0.769231,0.67082,0.846939,0.8,0.666667,0.131997,0.868003,0.333333,?,0.666667,?,?,0.805287,0.613076,?,0.666667,0,0,0,0,0,0,16377,22672,3924,80.952381,23.809524,'Number of leaves: 24\nSize of the tree: 47\n',47,24,24,?
Glass,7,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,192,22,13,9,0,59.090909,40.909091,0,0.448468,0.123895,0.314578,58.539702,96.990693,48.002519,5383.097302,-5335.094783,2.181933,244.686241,-242.504308,24.919856,1.132721,51.913643,0.857143,6,0.2,3,0.8,12,0.142857,1,0.666667,0.857143,0.75,0.622532,0.857143,0.745455,0.590909,0.150433,0.849567,0.409091,?,0.590909,?,?,0.774784,0.57195,?,0.590909,0,0,0,0,0,0,15813,22563,4033,72.727273,23.376623,'Number of leaves: 23\nSize of the tree: 45\n',45,23,23,?
Glass,7,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,192,22,16,6,0,72.727273,27.272727,0,0.626062,0.08524,0.272775,40.300433,84.163134,47.702958,4305.124693,-4257.421735,2.168316,195.687486,-193.51917,32.269961,1.466816,67.647715,0.714286,5,0.133333,2,0.866667,13,0.285714,2,0.714286,0.714286,0.714286,0.580952,0.904762,0.792517,0.727273,0.127523,0.872477,0.272727,0.738636,0.727273,0.722944,0.602786,0.823251,0.690353,0.772619,0.727273,0,0,0,0,0,0,18069,22563,4033,81.818182,19.480519,'Number of leaves: 27\nSize of the tree: 53\n',53,27,27,?
Glass,7,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,192,22,14,8,0,63.636364,36.363636,0,0.489855,0.109388,0.307042,51.462959,94.21093,49.182986,6452.602346,-6403.41936,2.23559,293.300107,-291.064516,24.054844,1.093402,48.908872,0.714286,5,0.066667,1,0.933333,14,0.285714,2,0.833333,0.714286,0.769231,0.677296,0.819048,0.670996,0.636364,0.160173,0.839827,0.363636,?,0.636364,?,?,0.762554,0.57594,?,0.636364,0,0,0,0,0,0,16941,22563,4033,68.181818,17.532468,'Number of leaves: 25\nSize of the tree: 49\n',49,25,25,?
Glass,7,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,192,22,13,9,0,59.090909,40.909091,0,0.46049,0.119433,0.31456,56.361858,96.852011,48.445571,3243.696947,-3195.251376,2.202071,147.44077,-145.238699,26.053129,1.184233,53.778145,0.714286,5,0.2,3,0.8,12,0.285714,2,0.625,0.714286,0.666667,0.497955,0.77619,0.563312,0.590909,0.124242,0.875758,0.409091,0.683712,0.590909,0.612338,0.491796,0.806465,0.628559,0.534127,0.590909,0.015,0,0.015625,0,15.625,0,15249,22563,4033,81.818182,27.272727,'Number of leaves: 22\nSize of the tree: 43\n',43,22,22,?
Glass,7,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,193,21,18,3,0,85.714286,14.285714,0,0.793443,0.054245,0.197865,25.889461,61.703035,44.430294,3223.550618,-3179.120324,2.115728,153.50241,-151.386682,34.483033,1.642049,77.611534,0.857143,6,0,0,1,14,0.142857,1,1,0.857143,0.923077,0.894427,0.892857,0.904762,0.857143,0.087912,0.912088,0.142857,0.896104,0.857143,0.84278,0.804182,0.863757,0.781859,0.87753,0.857143,0,0,0,0,0,0,18069,22672,3924,85.714286,18.367347,'Number of leaves: 27\nSize of the tree: 53\n',53,27,27,?
Glass,7,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,193,21,14,7,0,66.666667,33.333333,0,0.525806,0.102968,0.291383,49.144038,90.866227,44.430294,4308.185351,-4263.755057,2.115728,205.151683,-203.035955,24.614012,1.172096,55.399165,0.714286,5,0.214286,3,0.785714,11,0.285714,2,0.625,0.714286,0.666667,0.485363,0.729592,0.620748,0.666667,0.140354,0.859646,0.333333,?,0.666667,?,?,0.769469,0.589189,?,0.666667,0,0,0,0,0,0,16941,22672,3924,76.190476,20.408163,'Number of leaves: 25\nSize of the tree: 49\n',49,25,25,?
Glass,7,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,193,21,17,4,0,80.952381,19.047619,0,0.743902,0.066262,0.217933,31.149588,66.809596,46.480972,2157.269819,-2110.788847,2.21338,102.727134,-100.513755,34.780302,1.656205,74.826968,0.714286,5,0.142857,2,0.857143,12,0.285714,2,0.714286,0.714286,0.714286,0.571429,0.72449,0.727891,0.809524,0.076441,0.923559,0.190476,0.809524,0.809524,0.809524,0.733083,0.884085,0.848639,0.845238,0.809524,0,0,0,0,0,0,16377,22672,3924,85.714286,19.727891,'Number of leaves: 24\nSize of the tree: 47\n',47,24,24,?
Glass,7,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,193,21,15,6,0,71.428571,28.571429,0,0.614679,0.094325,0.275432,44.342147,84.436285,46.480972,4303.846566,-4257.365594,2.21338,204.945075,-202.731695,30.106446,1.43364,64.771551,0.571429,4,0.071429,1,0.928571,13,0.428571,3,0.8,0.571429,0.666667,0.553399,0.770408,0.602381,0.714286,0.12406,0.87594,0.285714,?,0.714286,?,?,0.802363,0.623696,?,0.714286,0,0,0,0,0,0,15249,22672,3924,80.952381,21.768707,'Number of leaves: 22\nSize of the tree: 43\n',43,22,22,?
Glass,7,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,193,21,10,11,0,47.619048,52.380952,0,0.257235,0.150547,0.36117,70.771805,110.720305,46.480972,7532.843783,-7486.362812,2.21338,358.706847,-356.493467,17.265418,0.822163,37.145131,0.571429,4,0.5,7,0.5,7,0.428571,3,0.363636,0.571429,0.444444,0.06742,0.566327,0.368437,0.47619,0.246032,0.753968,0.52381,?,0.47619,?,?,0.641952,0.443901,?,0.47619,0,0,0,0,0,0,16377,22672,3924,57.142857,21.768707,'Number of leaves: 24\nSize of the tree: 47\n',47,24,24,?
Glass,7,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20221204.1411,193,21,13,8,0,61.904762,38.095238,0,0.505882,0.116833,0.316391,54.923071,96.992792,46.480972,5381.75518,-5335.274209,2.21338,256.274056,-254.060677,25.089742,1.19475,53.978524,0.857143,6,0.142857,2,0.857143,12,0.142857,1,0.75,0.857143,0.8,0.693375,0.826531,0.690476,0.619048,0.110317,0.889683,0.380952,?,0.619048,?,?,0.796587,0.554989,?,0.619048,0,0,0,0,0,0,14685,22672,3924,76.190476,23.129252,'Number of leaves: 21\nSize of the tree: 41\n',41,21,21,?
